tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T1956,,05-01-2025 11:04,0.884788031,0.409695579,0.664706186,0.055206111,5145,2986,325
T17898,Sports,,0.742993692,0.563948061,0.607208716,0.515367312,723,1791,454
T1926,Finance,03-01-2025 19:57,0.443442897,0.894257497,0.427425595,0.224754199,9667,4353,58
T36226,AI,22-01-2025 12:09,0.479097854,0.194412026,0.813459441,0.735835597,17532,4002,732
T37108,Sports,,,,0.619935288,0.328909933,,2245,314
T13832,Finance,22-01-2025 19:49,0.928736918,0.443791136,0.498137362,0.471520991,952,1421,174
T8019,AI,01-01-2025 23:45,0.999076847,0.10042977,0.935254239,,1919,1616,81
T31719,Finance,06-01-2025 07:34,0.878209537,0.718072311,0.627691324,0.166800697,6755,4382,147
T21829,AI,20-01-2025 21:29,0.929018524,0.695568369,,0.224639906,14337,3087,984
T5884,Cloud,11-01-2025 04:33,0.783720973,0.723494873,0.871470732,0.931265659,8190,911,366
T5495,Finance,22-01-2025 02:27,-0.243811329,0.259105278,0.429259546,0.702718117,2548,2909,153
T10060,AI,,0.109370943,0.368047612,0.82528877,0.276771172,4650,4038,432
T5860,Cloud,06-01-2025 06:44,-0.348455881,0.276444515,0.731081074,0.98795986,6643,2561,458
T35462,AI,22-01-2025 10:12,,0.375438205,0.049156151,0.255594453,10070,2027,818
T11941,AI,09-01-2025 05:24,0.80695579,0.608112649,0.275592963,0.145516773,896,2487,622
T29561,Cloud,05-01-2025 06:55,0.562748736,0.561556563,0.301364011,0.946165152,131,3398,218
T31616,Finance,01-01-2025 03:43,-0.321391783,0.428589476,0.725403559,0.63207937,6562,2133,950
T2578,AI,05-01-2025 20:55,0.364307422,0.649036009,,0.547281069,12506,3067,732
T18584,Sports,07-01-2025 03:14,0.069207988,0.182857819,0.019294883,0.075071165,8909,3857,276
T37280,Cloud,15-01-2025 02:18,0.122166524,0.588047607,0.486805637,0.02902216,5335,870,530
T31959,Finance,22-01-2025 22:43,0.078492286,0.131617943,0.047379224,0.596784116,18014,4818,739
T10160,Finance,07-01-2025 00:02,0.610478637,0.001444421,0.867716013,0.909488946,16094,1184,688
,Cloud,21-01-2025 23:53,-0.902655821,0.482318866,0.356073465,0.335451877,3960,13,487
T29400,Sports,16-01-2025 05:22,-0.198873109,0.994065839,0.01042586,0.822991833,17852,4540,11
T29849,Cloud,23-01-2025 14:47,0.646517005,0.999723808,0.292164573,0.790123106,14026,541,369
T8206,Sports,21-01-2025 23:53,0.717346916,0.624661554,0.59800333,0.374036327,5007,2569,294
T6048,Sports,18-01-2025 01:47,0.838671722,0.968734988,0.785051798,0.742123787,456,4616,820
T28156,Cloud,18-01-2025 16:50,-0.867730407,,0.811219133,0.88714198,6679,4308,750
T16893,Cloud,05-01-2025 12:29,-0.716256012,0.727864661,0.431720768,,613,1160,800
T13325,Finance,02-01-2025 05:24,-0.972699679,0.74708754,0.316111294,0.829657745,9383,1741,36
T15685,Finance,17-01-2025 06:37,0.449804694,0.507215669,0.546193468,0.827960602,11343,108,534
T10580,Sports,09-01-2025 19:42,-0.424066092,0.455088856,0.781788979,0.621794599,18697,3403,665
T22906,AI,04-01-2025 03:10,0.937480954,0.016534613,0.290033752,0.840692606,16883,2683,383
T39649,Sports,03-01-2025 08:49,-0.491031972,0.612267371,0.583549541,0.65859926,2878,754,384
T39974,Finance,03-01-2025 11:22,0.060961298,0.335238646,0.860378343,0.518648659,5848,1018,178
T2371,Cloud,22-01-2025 08:15,0.872718578,0.804266104,0.129394853,0.730605656,9062,2209,907
T20075,Finance,20-01-2025 21:27,-0.646789369,,0.502732191,0.93383512,7031,4594,915
T26387,Cloud,21-01-2025 19:27,-0.968579741,0.962178826,0.02427087,0.811599967,,,644
,Finance,01-01-2025 18:49,0.847632941,0.052281856,0.496841813,0.51726057,10931,480,505
T10665,Cloud,21-01-2025 07:45,0.448549208,,0.192226908,0.925082136,,3719,702
T23963,Cloud,10-01-2025 09:13,0.721732791,0.078122301,0.125318241,0.375461115,19237,2494,
T25397,Cloud,17-01-2025 11:28,0.799162928,0.235652364,0.320843518,0.173463036,2893,3073,996
T27052,Sports,17-01-2025 19:34,-0.8586791,0.719652139,0.585109452,0.281915514,2453,3015,53
T34300,Finance,01-01-2025 23:58,-0.150726445,0.735362005,0.63229779,0.596861832,12473,,697
T5803,Cloud,19-01-2025 20:41,-0.023995026,0.875971477,0.597207161,0.323538425,18044,4768,865
T33733,AI,21-01-2025 23:33,0.633903296,0.077533939,,0.716245744,1643,749,11
T6079,AI,02-01-2025 14:32,-0.371620654,0.714979716,0.423026643,0.148032143,7467,3831,
T5118,AI,19-01-2025 06:34,0.460489882,0.600661489,0.517696289,,19087,1457,235
T16608,Finance,10-01-2025 09:45,0.892422131,0.676519919,0.756728431,0.557807218,17032,1948,687
T19416,AI,07-01-2025 04:03,0.335300689,0.187266138,0.691488275,0.675011806,2057,329,448
T34695,Finance,06-01-2025 23:48,0.318175478,0.089978506,0.250463841,0.247263186,431,1717,238
T22318,Finance,01-01-2025 08:35,0.069297849,0.474992998,0.73770496,0.586871798,14554,2574,802
T16780,Finance,18-01-2025 21:16,0.386997515,0.626654157,0.06610053,0.525961531,4141,403,182
T4392,Cloud,09-01-2025 12:26,-0.918878527,0.931991745,0.191899445,0.089639549,9816,2299,940
T18450,Finance,14-01-2025 02:08,0.082430521,,0.915494168,0.085977367,9018,798,461
T27119,AI,09-01-2025 07:17,0.758192822,0.231605588,0.826370298,0.312172364,10656,2570,335
T10549,Finance,07-01-2025 16:47,0.141305845,0.011802631,0.344422502,0.215645088,18729,3791,422
,Cloud,05-01-2025 19:19,0.708819088,0.630608313,0.06424827,0.926978155,11832,4405,
T3971,AI,12-01-2025 21:10,-0.622660575,0.815276839,0.975867663,0.211800966,11776,3915,137
T31240,Finance,18-01-2025 18:46,,0.341342668,0.259005334,0.966795874,5788,3265,562
T34470,Finance,02-01-2025 19:05,-0.860250779,0.448981414,0.326476833,0.728525043,12847,3587,33
T13209,AI,10-01-2025 13:07,,0.490807927,0.146069702,0.369211621,7009,419,547
T3834,Cloud,18-01-2025 17:11,-0.994757911,0.926637883,0.19537594,0.502527153,1258,3070,489
T32111,Cloud,20-01-2025 16:36,,,0.854070098,0.998852567,17674,1236,
T31595,Sports,17-01-2025 06:06,0.122672064,0.690800369,0.690010681,0.262416517,15365,,626
T36235,Finance,12-01-2025 02:07,0.653033407,0.75484946,0.25882587,0.838271437,12810,1735,44
T932,Cloud,01-01-2025 17:11,0.156619023,0.629467913,0.297780421,0.715372195,2064,2175,405
T13488,Finance,01-01-2025 22:06,0.467215262,0.605259924,0.107950909,0.223329166,9359,3130,625
T3638,Sports,11-01-2025 06:20,-0.522118008,0.801607883,0.110928793,0.858085514,17222,1149,753
T7546,Sports,12-01-2025 20:04,-0.233457292,0.553039602,0.01462118,0.196164313,18399,628,
T8280,Cloud,04-01-2025 05:35,0.721617032,0.725363539,0.605188332,0.848072374,,1366,516
,Finance,20-01-2025 05:15,-0.184073377,0.595136957,0.972433361,0.994815174,14808,3203,728
,Finance,11-01-2025 18:07,0.687941023,0.363514509,0.549132797,0.242680295,7264,1264,966
T35428,Sports,,0.148211931,0.354348656,0.829364283,0.464244481,9045,3416,860
T29339,AI,08-01-2025 20:23,-0.790403841,0.12999203,0.305393759,0.089447544,13811,1461,190
,Cloud,01-01-2025 23:15,0.121582006,0.747606479,0.043818447,0.697385413,,3668,590
T21848,Finance,03-01-2025 23:42,-0.477287862,0.389652027,0.464399711,0.018363778,12882,3799,535
T8809,AI,18-01-2025 03:54,-0.317427643,0.889505836,0.53792629,0.315518249,11172,142,726
T18065,Finance,02-01-2025 17:43,0.305879099,0.063789884,0.785892947,0.043666408,14016,1308,774
T19309,Finance,03-01-2025 15:28,-0.598984435,0.06776292,0.4659326,0.917449842,17285,631,835
T22454,Cloud,02-01-2025 00:49,0.346628218,0.254253945,0.337900939,0.190591736,19834,4557,712
T4573,Sports,,0.961992385,0.333906139,0.53723606,,14399,3440,131
,Finance,03-01-2025 20:26,,0.853465174,,0.043421013,17020,1545,364
T3331,Sports,06-01-2025 22:51,0.107402821,0.556546443,0.004491832,0.188169987,1567,817,638
T39054,Sports,14-01-2025 00:06,0.41916182,0.005463956,0.120225206,0.445508809,451,4548,691
T33440,Finance,20-01-2025 19:30,-0.5139027,0.659720962,0.00606003,0.34398243,13772,1654,543
T39393,Sports,13-01-2025 04:05,0.243758476,,0.053517048,0.1258862,16789,4516,387
T1171,Sports,18-01-2025 02:10,-0.494679878,0.984959124,0.69336606,0.946869164,4131,3809,82
T3326,AI,08-01-2025 20:55,-0.837823244,0.939335272,,0.97701716,1785,593,193
T5038,AI,13-01-2025 01:38,0.443562408,0.017561366,0.978789199,0.581280747,388,3123,646
T38670,Sports,22-01-2025 06:32,-0.394339892,0.799713107,0.601201311,0.179174757,16009,3937,656
T3151,Cloud,23-01-2025 11:06,-0.317602431,0.584082084,0.156080294,0.408675703,9496,1056,370
T19581,Finance,18-01-2025 23:19,-0.076365383,,0.093067485,0.076574235,10187,4204,337
,Sports,14-01-2025 06:41,-0.425513913,0.88468397,0.612006387,0.905032786,6907,739,928
,Sports,12-01-2025 07:35,0.909579561,0.549515396,0.645913834,0.408552819,15313,3950,572
T21634,Finance,17-01-2025 18:37,-0.758081267,0.141656673,0.194773241,0.05677972,4830,1474,285
T26377,Sports,19-01-2025 05:15,0.842616518,0.254463161,0.750905484,0.556043934,16054,1290,223
T38241,Sports,22-01-2025 09:24,0.432467693,0.775451844,0.730648588,0.497598668,4121,2586,511
T22228,Sports,04-01-2025 18:48,-0.25814137,0.857923171,0.708913199,0.111613378,13409,2132,326
T10232,Cloud,15-01-2025 15:13,0.179541887,0.310137964,0.857952208,0.390527289,14796,3182,172
T14007,Sports,03-01-2025 14:38,0.201458462,0.252522586,,0.525427523,4727,,628
T36994,Cloud,22-01-2025 19:51,0.5642562,0.373240076,0.230981827,0.377268014,7356,3483,927
T18321,Sports,05-01-2025 09:17,0.726684706,0.044038318,0.645460697,0.212303365,16378,2229,366
T24288,AI,23-01-2025 13:32,0.761929167,0.634393935,0.469875882,0.959456429,11806,2839,747
T36378,Finance,,,0.431084496,0.835559689,0.247917357,2717,2535,590
T33669,Sports,10-01-2025 20:21,0.233794669,,0.367161697,0.108786859,12156,2452,970
T17893,Finance,11-01-2025 04:24,-0.403860089,0.499100257,0.006239251,,,327,782
T27409,Sports,20-01-2025 17:26,-0.879053458,0.878130137,0.395045483,0.458006327,9445,1197,139
T24318,Sports,,0.728830319,0.635156267,0.107650663,0.388615704,,2372,578
T26770,Sports,02-01-2025 04:54,0.705509747,0.675740601,0.515399447,0.788377627,11383,1853,691
T38051,Cloud,10-01-2025 19:35,-0.394493056,0.904042978,0.436520786,0.757105663,19956,2354,680
T21681,Cloud,13-01-2025 20:03,0.983420723,0.208311619,0.712278128,0.40122248,14309,3435,578
T13340,AI,19-01-2025 15:10,-0.003764969,0.047025954,0.166651436,0.381441758,514,1479,662
T6660,Cloud,,0.865622645,0.807897191,0.766965212,0.552282473,7054,3750,717
T25982,Sports,04-01-2025 01:01,0.832727257,0.993945238,0.794001838,0.504092744,1019,451,9
T13534,Cloud,02-01-2025 06:41,0.771054554,0.218821981,0.831173875,0.396522612,1512,4478,782
T15571,Cloud,23-01-2025 22:19,0.036307456,0.128413599,0.348283355,0.373706914,12866,741,525
T29082,Sports,17-01-2025 11:24,0.852888857,0.185696621,0.385487139,0.924873644,16779,3163,108
T28070,Finance,08-01-2025 03:34,-0.737291979,0.06172456,,0.920663247,17852,1906,4
T26346,Finance,06-01-2025 14:01,-0.178914123,0.619324007,0.393134855,0.218574226,522,4105,89
T14293,AI,22-01-2025 11:44,,0.336278792,0.231235899,0.939319372,18532,4992,916
T33583,AI,02-01-2025 06:38,-0.187415894,0.058301624,0.481364851,,16726,4443,584
T27963,Finance,05-01-2025 14:58,0.129916557,0.774304462,0.039140186,0.273396306,13887,1938,158
T16218,Sports,07-01-2025 02:52,-0.163756482,0.101551801,0.966625668,0.85940971,9,2807,453
T4218,Sports,18-01-2025 07:59,-0.624178584,0.217380654,0.540980992,0.886965397,11617,2128,869
T15765,Sports,01-01-2025 11:20,-0.90764956,0.140590375,0.983455876,0.068077184,17329,2394,269
T20650,Cloud,07-01-2025 22:55,0.749108879,0.30754753,0.386262049,0.636862071,19009,4270,776
T18848,Sports,21-01-2025 00:06,0.667408663,0.145918293,0.761764349,0.761989711,13207,3548,285
T35105,AI,01-01-2025 04:11,-0.923070477,0.768936171,0.043144564,0.10430974,2876,4223,506
T12483,Sports,09-01-2025 09:12,0.120672538,0.308681666,0.119793441,0.769926571,16911,3421,844
T21139,,14-01-2025 07:26,-0.691048046,0.490798605,0.92230577,0.564141767,19782,1544,150
T19953,Sports,17-01-2025 04:13,-0.493143218,0.840073791,0.202178059,,15019,2276,239
T31096,Finance,08-01-2025 16:07,-0.256772832,0.194819348,0.221998108,0.933749161,17092,3637,499
T8700,Sports,19-01-2025 07:46,,0.732324119,0.619622678,0.60142153,15305,774,76
T5446,Cloud,05-01-2025 23:12,-0.225150056,0.99039349,0.120210093,0.394734967,13282,3998,968
T23528,AI,15-01-2025 14:25,0.719189861,0.947574765,0.934020144,0.572201448,1918,2459,41
T23538,Finance,05-01-2025 19:09,-0.156030621,0.277662214,0.95781817,0.571500337,14402,4362,949
T30231,Sports,,0.771990628,,0.734903266,0.500359631,17410,4380,654
T36116,Cloud,10-01-2025 00:24,0.025219926,0.606051732,0.975007839,0.136560246,1638,1453,238
T37986,Finance,13-01-2025 01:13,-0.100024098,0.80343792,0.342368309,0.924321953,18455,3931,551
T15435,Finance,16-01-2025 12:51,0.52155068,0.478454642,0.73634932,0.037585821,12445,1585,681
T9870,Finance,11-01-2025 15:29,-0.642483025,0.783166399,0.415285887,0.153104308,7797,186,921
T23282,Cloud,02-01-2025 21:19,-0.610891384,0.436622866,0.028280692,0.462991246,14009,1202,235
T30586,AI,02-01-2025 06:48,0.508853592,0.872946366,0.714417136,0.705982728,11659,2914,863
,Finance,20-01-2025 05:55,0.640878657,0.955417829,0.991253971,0.998566221,4820,3241,507
T11711,Sports,18-01-2025 05:24,-0.740458623,0.862021425,0.538281677,0.263435671,17050,254,620
T25373,Finance,05-01-2025 23:11,-0.844476785,0.028020857,0.664612386,0.910487747,6642,4133,569
T30203,Sports,23-01-2025 21:05,-0.697861999,0.953548633,0.574575981,0.746790631,11438,4511,861
T16449,Finance,06-01-2025 13:08,0.610441397,0.899681773,0.836530284,0.555934325,12036,4933,477
T31026,Cloud,,-0.64409458,0.644743388,,0.577277483,15309,,547
T27956,AI,03-01-2025 07:51,-0.930448702,0.859364315,0.528753268,0.350520693,8042,2730,387
T23560,Finance,19-01-2025 03:57,0.781780048,0.811347487,0.716521973,0.713753911,,414,746
T21649,Cloud,06-01-2025 13:38,0.28318145,0.488161506,0.607572531,0.728052342,14209,2913,814
T37387,Sports,13-01-2025 03:10,-0.389000605,0.761474307,0.619161688,,,1322,842
T9159,Cloud,21-01-2025 06:30,0.881930539,0.734370695,0.701048274,0.461312341,13392,513,930
T37602,Sports,22-01-2025 12:10,-0.508875959,0.036748812,,0.879824292,6469,1657,786
T35426,AI,09-01-2025 09:09,0.15301987,0.015293076,0.572007504,0.456262573,14619,3744,184
T7005,Cloud,23-01-2025 22:34,-0.778097438,0.252410849,0.798994584,0.292816946,3424,219,508
T11909,,15-01-2025 00:07,0.435218466,0.6472613,0.13844864,0.447655703,923,4195,552
T33798,Sports,23-01-2025 09:36,0.990968145,0.271122382,0.922801604,0.441969106,14517,2680,670
T19996,Finance,14-01-2025 20:28,0.538947013,0.170579347,0.184970621,0.211379899,7886,,557
T39856,Cloud,19-01-2025 03:33,-0.468798844,0.883056494,0.149604722,0.493430048,11402,4329,374
T7576,Finance,20-01-2025 03:58,-0.113554487,0.402188868,0.581862523,0.356064424,17935,2803,590
T16030,,03-01-2025 20:44,0.711760416,0.628875893,0.898818496,0.047156874,15733,3220,
T12416,AI,14-01-2025 16:01,-0.651137084,0.641006865,0.438835046,0.57869292,9369,2626,
T31224,Cloud,12-01-2025 07:21,0.551756318,0.65002227,0.974554229,0.947102227,12278,2720,648
T4670,AI,22-01-2025 14:14,0.007324022,0.942460918,0.6672751,0.247208166,16958,1508,948
T12643,,13-01-2025 01:19,-0.261582048,0.464091932,0.465797038,0.501341221,11028,1737,963
T30181,Sports,03-01-2025 08:56,-0.882617363,0.19859602,0.825776408,0.305928493,19636,3644,754
T5537,Finance,19-01-2025 13:01,0.361114817,0.000764578,0.856377029,,1505,3106,514
T783,Sports,,0.812734473,0.605838306,0.355889115,0.751526794,16826,1135,640
T33111,Finance,04-01-2025 12:00,-0.759063161,0.145654131,0.970013566,0.113923607,6225,869,672
T24212,Sports,21-01-2025 01:02,,0.076848779,0.83971268,0.142696894,12725,4788,720
T12768,AI,10-01-2025 23:30,0.857695462,0.525309485,0.631755919,0.619957397,1396,,725
T5883,AI,22-01-2025 18:12,-0.985194348,0.191073792,0.652548229,0.278479679,1378,2027,481
T19362,AI,23-01-2025 06:49,,0.541700408,0.47953776,0.020004099,15317,2877,737
T37982,Cloud,16-01-2025 21:32,-0.768124788,0.148552101,0.077907993,,18132,1404,742
,Finance,21-01-2025 13:56,-0.947341082,0.190449795,0.107880987,0.118227913,7127,4068,450
T11414,Finance,16-01-2025 23:35,-0.843880625,0.934018957,0.629321239,0.10414904,7475,4406,637
T17293,Cloud,20-01-2025 08:59,0.093769634,0.875501365,0.282905157,0.065790005,17728,4473,297
T16074,Finance,05-01-2025 10:32,-0.418236142,0.595420727,0.943851611,0.707594176,8051,3843,991
T33725,Finance,06-01-2025 23:46,-0.653333529,0.380168718,0.496544358,0.019789423,,2256,188
T36051,Sports,16-01-2025 18:12,0.901294788,0.733124677,0.675065981,0.437529402,11660,1963,294
T10653,Finance,23-01-2025 15:03,0.702930921,0.413927906,0.811664658,0.348759599,12952,4679,154
T32606,Sports,10-01-2025 03:04,0.287522114,0.836058341,0.87412866,0.276260893,4961,4049,
T36390,Finance,06-01-2025 01:34,-0.544643042,0.557629664,0.443313851,0.539322995,17927,2267,600
T1584,Finance,23-01-2025 11:57,0.102060013,0.256899961,0.834295239,0.344736724,12198,3554,115
T31820,,10-01-2025 01:27,0.731134987,0.467054692,0.487774383,0.318362823,12728,789,823
T14061,Sports,20-01-2025 11:40,-0.405949977,0.768357595,0.112999848,0.510398523,7262,1091,742
T19908,AI,11-01-2025 16:19,,0.097003869,0.77433384,0.693317929,6089,1086,410
T29462,Cloud,20-01-2025 20:16,0.766369031,0.761615569,0.294653064,0.51581605,11049,2367,761
T32908,Cloud,08-01-2025 17:19,0.449847027,0.147788528,0.519328964,0.454216407,16321,741,8
T9993,AI,12-01-2025 17:46,0.042770305,0.866350008,0.072486411,0.06208007,212,3369,39
T4441,Cloud,22-01-2025 10:04,-0.172723595,,0.267253094,0.728396996,,3705,804
T3985,Cloud,02-01-2025 11:23,0.671895498,0.375507944,0.67136058,0.571569731,10189,,422
T23876,Cloud,14-01-2025 23:09,,0.236862581,0.913588049,0.796094784,6198,4712,733
T6970,Cloud,20-01-2025 06:15,-0.636899214,0.087531635,0.267500052,0.013703219,18495,3047,984
T22726,Sports,03-01-2025 04:51,0.614048981,0.715916005,0.328977465,0.366288052,12025,2974,815
T2784,Cloud,19-01-2025 19:12,0.831727097,0.045337286,0.96582089,0.38369477,18181,2943,30
T30167,Cloud,04-01-2025 11:49,0.083840606,0.510285929,0.126564249,0.971445511,9391,1240,680
T28519,AI,15-01-2025 13:22,0.570896523,0.096690877,0.448212141,0.85072829,12895,3404,881
T33872,Cloud,14-01-2025 22:31,0.311473912,0.882546479,0.170659192,0.302945906,9153,2326,632
T22344,Sports,18-01-2025 20:52,-0.926815649,0.817661723,0.096589955,0.01394296,3006,3752,707
T2703,Sports,15-01-2025 15:05,-0.907816612,0.795416282,0.396540672,0.321320804,9153,2075,915
T13889,AI,18-01-2025 09:37,-0.105026007,0.344046397,0.304555685,0.810960755,6346,3983,314
T30359,Sports,,-0.196080233,,0.641936204,0.978851511,1961,3334,50
T9299,AI,12-01-2025 07:38,0.740555058,0.626825577,0.447329679,0.290335028,,479,633
,Finance,10-01-2025 16:57,0.353165173,0.940891694,0.361830442,0.199945777,14718,2263,345
T23550,Finance,15-01-2025 11:59,-0.833465091,0.408085572,0.081713539,0.01229896,1809,,461
T3164,Sports,16-01-2025 11:46,-0.301893985,0.228035217,0.392499686,0.64126752,15811,1526,963
T29770,Finance,19-01-2025 19:29,-0.159471255,0.011949577,0.613256227,0.064073166,,2068,342
T26451,AI,14-01-2025 19:19,0.549654365,0.088788892,,0.303712943,14871,2660,299
T15889,Cloud,16-01-2025 15:17,-0.056303497,0.900354441,0.607907213,0.429524152,19388,3218,321
T10101,AI,19-01-2025 16:44,-0.358338361,0.032082258,0.901135035,0.745966535,8868,4945,770
T36668,Finance,11-01-2025 04:51,-0.734106302,0.477215127,0.983601908,0.494085827,15649,182,871
T37122,Cloud,08-01-2025 18:01,-0.076196103,0.932804685,0.499353591,,10678,4208,182
T31404,Cloud,16-01-2025 10:04,0.254038938,,0.373271729,0.110285267,9255,1410,483
T25457,Cloud,,,0.631596413,0.168802907,0.223385407,8440,194,421
T6911,,13-01-2025 11:16,-0.567490812,0.61484347,0.549755061,0.291904285,6044,62,674
T20097,AI,,-0.401006497,0.651854723,0.599441569,0.728020098,2093,2016,957
,AI,13-01-2025 10:06,-0.989542891,0.043993721,0.310323752,0.793755969,5296,1787,410
T17023,Cloud,06-01-2025 17:59,0.426777932,0.729675437,0.53071796,0.153340008,2357,4685,704
T36597,Finance,19-01-2025 17:40,-0.589445226,0.785283444,0.87690834,0.83415491,19387,1487,798
